id,year,month,geoid,cii.indoor.demand,cii.indoor.total_use,cii.total_use,indoor.demand,outdoor.demand
1822,2016,2,60375710004,321907.44,321907.44,321907.44,1.0730248e+06,686113
1823,2016,2,60375710005,294699.1,294699.1,294699.1,982330.4,787759.3
1824,2016,2,60375710006,521673.16,521673.16,521673.16,1.7389105e+06,994618.56
1825,2016,2,60375711011,291191.75,291191.75,291191.75,970639.2,630385.8
1826,2016,2,60375711012,329512.34,329512.34,329512.34,1.0983745e+06,750310.6
1827,2016,2,60375711013,450115.84,450115.84,450115.84,1.5003861e+06,1.0770948e+06
1828,2016,2,60375711014,484687.44,484687.44,484687.44,1.6156248e+06,1.00799306e+06
1829,2016,2,60375711015,287243.8,287243.8,287243.8,957479.44,1.3740091e+06
1830,2016,2,60375711021,326330.72,326330.72,326330.72,1.087769e+06,726682.3
1831,2016,2,60375711022,361609.28,361609.28,361609.28,1.2053642e+06,814508.4
1832,2016,2,60375711023,335806.12,335806.12,335806.12,1.1193538e+06,1.2126234e+06
1833,2016,2,60375711024,247452.06,247452.06,247452.06,824840.2,1.1680415e+06
1834,2016,2,60375711025,294574.16,294574.16,294574.16,981913.8,643314.44
1835,2016,2,60375713001,523824,523824,523824,1.74608e+06,1.7685576e+06
1836,2016,2,60375713002,392288.3,392288.3,392288.3,1.3076278e+06,4.3761435e+06
1837,2016,2,60375713003,584396.75,584396.75,584396.75,1.9479891e+06,2.0182152e+06
1838,2016,2,60375713004,290527.8,290527.8,290527.8,968426.06,695475.1
1839,2016,2,60375714001,495072.22,495072.22,495072.22,1.6502406e+06,1.0597079e+06
1840,2016,2,60375714002,249754.42,249754.42,249754.42,832514.75,672292.56
1841,2016,2,60375714003,261738.97,261738.97,261738.97,872463.25,2.341433e+06
1842,2016,2,60375714004,525818.94,525818.94,525818.94,1.7527299e+06,1.174283e+06
1843,2016,2,60375714005,421002.12,421002.12,421002.12,1.4033404e+06,895201.3
1844,2016,2,60375715031,883834.44,883834.44,883834.44,2.9461148e+06,736936.1
1845,2016,2,60375715042,519855.06,519855.06,519855.06,1.7328502e+06,117249.98
1846,2016,2,60375719003,585816.7,585816.7,585816.7,1.9527224e+06,25857.408
1847,2016,3,60375550011,467663.6,467663.6,467663.6,1.5588786e+06,1.89539e+06
1848,2016,3,60375550012,273278.72,273278.72,273278.72,910929.1,464865.66
1849,2016,3,60375550013,485448.2,485448.2,485448.2,1.6181606e+06,897747.2
1850,2016,3,60375550014,959361.94,959361.94,959361.94,3.197873e+06,1.2986445e+06
1851,2016,3,60375550021,542746.3,542746.3,542746.3,1.8091545e+06,1.0668689e+06
1852,2016,3,60375550022,919051.2,919051.2,919051.2,3.063504e+06,1.8967045e+06
1853,2016,3,60375551021,1.5695571e+06,1.5695571e+06,1.5695571e+06,5.231857e+06,2.188067e+06
1854,2016,3,60375551022,958623.4,958623.4,958623.4,3.1954112e+06,637492.5
1855,2016,3,60375551031,1.0546266e+06,1.0546266e+06,1.0546266e+06,3.5154222e+06,1.5921978e+06
1856,2016,3,60375551032,866600.25,866600.25,866600.25,2.8886675e+06,1.5273532e+06
1857,2016,3,60375551041,1.02881206e+06,1.02881206e+06,1.02881206e+06,3.4293735e+06,1.6780731e+06
1858,2016,3,60375700011,506222.84,506222.84,506222.84,1.6874095e+06,2.0684551e+06
1859,2016,3,60375700012,334855.6,334855.6,334855.6,1.1161852e+06,571333.5
1860,2016,3,60375700013,604127.3,604127.3,604127.3,2.0137578e+06,1.7915511e+06
1861,2016,3,60375700014,452881.97,452881.97,452881.97,1.5096065e+06,1.0467145e+06
1862,2016,3,60375700021,387889.5,387889.5,387889.5,1.292965e+06,1.1225125e+06
1863,2016,3,60375700022,306911.62,306911.62,306911.62,1.02303875e+06,725996.6
1864,2016,3,60375700023,453590.34,453590.34,453590.34,1.5119679e+06,1.2394956e+06
1865,2016,3,60375700031,428186.53,428186.53,428186.53,1.4272885e+06,1.3301904e+06
1866,2016,3,60375700032,515247.56,515247.56,515247.56,1.7174919e+06,1.0791368e+06
1867,2016,3,60375700033,309679.03,309679.03,309679.03,1.0322634e+06,692698.1
1868,2016,3,60375700034,264153.12,264153.12,264153.12,880510.44,644502.7
1869,2016,3,60375700035,356976.2,356976.2,356976.2,1.1899206e+06,815815.2
1870,2016,3,60375707011,332760.47,332760.47,332760.47,1.1092016e+06,759295.1
1871,2016,3,60375707012,1.1354621e+06,1.1354621e+06,1.1354621e+06,3.784874e+06,1.3398296e+06
1872,2016,3,60375707013,278684.44,278684.44,278684.44,928948.1,676925
1873,2016,3,60375707014,333118.3,333118.3,333118.3,1.1103944e+06,801356.56
1874,2016,3,60375707015,853038.6,853038.6,853038.6,2.843462e+06,2.1297945e+06
1875,2016,3,60375707021,608824.8,608824.8,608824.8,2.0294161e+06,1.1571256e+06
1876,2016,3,60375707022,435088,435088,435088,1.4502932e+06,1.1343422e+06
1877,2016,3,60375708001,529589.4,529589.4,529589.4,1.7652979e+06,1.363051e+06
1878,2016,3,60375708002,527581.25,527581.25,527581.25,1.7586041e+06,1.2614028e+06
1879,2016,3,60375708003,511550.3,511550.3,511550.3,1.7051678e+06,2.0912382e+06
1880,2016,3,60375708004,423305.84,423305.84,423305.84,1.4110195e+06,1.0313796e+06
1881,2016,3,60375708005,387187.88,387187.88,387187.88,1.2906262e+06,2.1293562e+06
1882,2016,3,60375709011,574410.7,574410.7,574410.7,1.9147024e+06,1.4690806e+06
1883,2016,3,60375709012,543808.1,543808.1,543808.1,1.8126938e+06,1.5773011e+06
1884,2016,3,60375709013,536395.25,536395.25,536395.25,1.7879841e+06,1.4200091e+06
1885,2016,3,60375709014,298181.75,298181.75,298181.75,993939.1,729501.7
1886,2016,3,60375709015,453097.38,453097.38,453097.38,1.5103246e+06,1.3284379e+06
1887,2016,3,60375709021,468444.22,468444.22,468444.22,1.5614808e+06,1.111121e+06
1888,2016,3,60375709022,603102.25,603102.25,603102.25,2.0103408e+06,1.5575849e+06
1889,2016,3,60375709023,495882.16,495882.16,495882.16,1.6529405e+06,1.2535161e+06
1890,2016,3,60375710001,453377.12,453377.12,453377.12,1.5112571e+06,1.9983528e+06
1891,2016,3,60375710002,390193.28,390193.28,390193.28,1.3006442e+06,1.2416864e+06
1892,2016,3,60375710003,426432.34,426432.34,426432.34,1.4214411e+06,939370.4
1893,2016,3,60375710004,344107.94,344107.94,344107.94,1.1470265e+06,674296.25
1894,2016,3,60375710005,315023.2,315023.2,315023.2,1.0500772e+06,774191.9
1895,2016,3,60375710006,557650.6,557650.6,557650.6,1.8588354e+06,977488.44
1896,2016,3,60375711011,311273.97,311273.97,311273.97,1.0375799e+06,619528.8
1897,2016,3,60375711012,352237.34,352237.34,352237.34,1.1741245e+06,737388.2
1898,2016,3,60375711013,481158.3,481158.3,481158.3,1.603861e+06,1.0585442e+06
1899,2016,3,60375711014,518114.16,518114.16,518114.16,1.7270472e+06,990632.6
1900,2016,3,60375711015,307053.75,307053.75,307053.75,1.0235125e+06,1.3503449e+06
1901,2016,3,60375711021,348836.28,348836.28,348836.28,1.1627876e+06,714166.9
1902,2016,3,60375711022,386547.88,386547.88,386547.88,1.2884929e+06,800480.25
1903,2016,3,60375711023,358965.2,358965.2,358965.2,1.1965506e+06,1.1917386e+06
1904,2016,3,60375711024,264517.72,264517.72,264517.72,881725.75,1.1479246e+06
1905,2016,3,60375711025,314889.6,314889.6,314889.6,1.049632e+06,632234.75
1906,2016,3,60375713001,559949.8,559949.8,559949.8,1.8664994e+06,1.7380981e+06
1907,2016,3,60375713002,419342.7,419342.7,419342.7,1.397809e+06,4.300774e+06
1908,2016,3,60375713003,624700,624700,624700,2.0823332e+06,1.983456e+06
1909,2016,3,60375713004,310564.22,310564.22,310564.22,1.03521406e+06,683497.1
1910,2016,3,60375714001,529215.1,529215.1,529215.1,1.7640504e+06,1.04145675e+06
1911,2016,3,60375714002,266978.88,266978.88,266978.88,889929.56,660713.8
1912,2016,3,60375714003,279789.94,279789.94,279789.94,932633.1,2.301107e+06
1913,2016,3,60375714004,562082.3,562082.3,562082.3,1.8736078e+06,1.1540585e+06
1914,2016,3,60375714005,450036.75,450036.75,450036.75,1.5001225e+06,879783.44
1915,2016,3,60375715031,944788.5,944788.5,944788.5,3.149295e+06,724244.06
1916,2016,3,60375715042,555707.1,555707.1,555707.1,1.8523571e+06,115230.6
1917,2016,3,60375719003,626217.9,626217.9,626217.9,2.0873929e+06,25412.072
1918,2016,4,60375550011,452577.7,452577.7,452577.7,1.5085922e+06,2.94441e+06
1919,2016,4,60375550012,264463.28,264463.28,264463.28,881544.3,722149.56
1920,2016,4,60375550013,469788.56,469788.56,469788.56,1.5659619e+06,1.3946131e+06
1921,2016,4,60375550014,928414.75,928414.75,928414.75,3.094716e+06,2.0173906e+06
1922,2016,4,60375550021,525238.4,525238.4,525238.4,1.7507946e+06,1.6573366e+06
1923,2016,4,60375550022,889404.4,889404.4,889404.4,2.9646812e+06,2.946452e+06
1924,2016,4,60375551021,1.5189262e+06,1.5189262e+06,1.5189262e+06,5.0630875e+06,3.3990718e+06
1925,2016,4,60375551022,927700.06,927700.06,927700.06,3.0923335e+06,990318.25
1926,2016,4,60375551031,1.0206065e+06,1.0206065e+06,1.0206065e+06,3.4020215e+06,2.4734132e+06
1927,2016,4,60375551032,838645.4,838645.4,838645.4,2.7954848e+06,2.37268e+06
1928,2016,4,60375551041,995624.56,995624.56,995624.56,3.3187488e+06,2.606817e+06
1929,2016,4,60375700011,489893.06,489893.06,489893.06,1.6329769e+06,3.2132592e+06
1930,2016,4,60375700012,324053.78,324053.78,324053.78,1.0801792e+06,887543
1931,2016,4,60375700013,584639.3,584639.3,584639.3,1.9487978e+06,2.7831005e+06
1932,2016,4,60375700014,438272.84,438272.84,438272.84,1.4609095e+06,1.6260276e+06
1933,2016,4,60375700021,375376.94,375376.94,375376.94,1.2512565e+06,1.7437768e+06
1934,2016,4,60375700022,297011.25,297011.25,297011.25,990037.5,1.1278058e+06
1935,2016,4,60375700023,438958.4,438958.4,438958.4,1.4631948e+06,1.9255052e+06
1936,2016,4,60375700031,414374.06,414374.06,414374.06,1.3812469e+06,2.0663958e+06
1937,2016,4,60375700032,498626.66,498626.66,498626.66,1.6620889e+06,1.6763944e+06
1938,2016,4,60375700033,299689.38,299689.38,299689.38,998964.56,1.0760779e+06
1939,2016,4,60375700034,255632.06,255632.06,255632.06,852106.9,1.0012083e+06
1940,2016,4,60375700035,345460.8,345460.8,345460.8,1.1515361e+06,1.2673351e+06
1941,2016,4,60375707011,322026.25,322026.25,322026.25,1.0734209e+06,1.1795335e+06
1942,2016,4,60375707012,1.0988344e+06,1.0988344e+06,1.0988344e+06,3.6627812e+06,2.0813698e+06
1943,2016,4,60375707013,269694.62,269694.62,269694.62,898982.06,1.051575e+06
1944,2016,4,60375707014,322372.56,322372.56,322372.56,1.0745752e+06,1.2448742e+06
1945,2016,4,60375707015,825521.25,825521.25,825521.25,2.7517375e+06,3.3085478e+06
1946,2016,4,60375707021,589185.3,589185.3,589185.3,1.9639511e+06,1.7975469e+06
1947,2016,4,60375707022,421052.9,421052.9,421052.9,1.4035096e+06,1.7621538e+06
1948,2016,4,60375708001,512505.8,512505.8,512505.8,1.7083528e+06,2.1174432e+06
1949,2016,4,60375708002,510562.5,510562.5,510562.5,1.701875e+06,1.9595369e+06
1950,2016,4,60375708003,495048.7,495048.7,495048.7,1.6501622e+06,3.248652e+06
1951,2016,4,60375708004,409650.8,409650.8,409650.8,1.3655028e+06,1.6022055e+06
1952,2016,4,60375708005,374697.94,374697.94,374697.94,1.2489931e+06,3.3078668e+06
1953,2016,4,60375709011,555881.3,555881.3,555881.3,1.8529378e+06,2.282156e+06
1954,2016,4,60375709012,526265.94,526265.94,526265.94,1.7542198e+06,2.450272e+06
1955,2016,4,60375709013,519092.16,519092.16,519092.16,1.7303071e+06,2.2059255e+06
1956,2016,4,60375709014,288562.97,288562.97,288562.97,961876.6,1.1332508e+06
1957,2016,4,60375709015,438481.3,438481.3,438481.3,1.4616044e+06,2.0636734e+06
1958,2016,4,60375709021,453333.1,453333.1,453333.1,1.5111104e+06,1.7260805e+06
1959,2016,4,60375709022,583647.3,583647.3,583647.3,1.9454911e+06,2.4196435e+06
1960,2016,4,60375709023,479885.97,479885.97,479885.97,1.5996199e+06,1.9472854e+06
1961,2016,4,60375710001,438752.06,438752.06,438752.06,1.4625069e+06,3.1043582e+06
1962,2016,4,60375710002,377606.4,377606.4,377606.4,1.258688e+06,1.9289085e+06
1963,2016,4,60375710003,412676.47,412676.47,412676.47,1.3755881e+06,1.459273e+06
1964,2016,4,60375710004,333007.7,333007.7,333007.7,1.1100256e+06,1.04749125e+06
1965,2016,4,60375710005,304861.16,304861.16,304861.16,1.0162038e+06,1.2026751e+06
1966,2016,4,60375710006,539661.9,539661.9,539661.9,1.798873e+06,1.5184879e+06
1967,2016,4,60375711011,301232.84,301232.84,301232.84,1.0041095e+06,962412.4
1968,2016,4,60375711012,340874.84,340874.84,340874.84,1.1362495e+06,1.1455021e+06
1969,2016,4,60375711013,465637.1,465637.1,465637.1,1.5521236e+06,1.6444046e+06
1970,2016,4,60375711014,501400.8,501400.8,501400.8,1.671336e+06,1.5389068e+06
1971,2016,4,60375711015,297148.78,297148.78,297148.78,990495.94,2.097705e+06
1972,2016,4,60375711021,337583.5,337583.5,337583.5,1.1252782e+06,1.1094286e+06
1973,2016,4,60375711022,374078.6,374078.6,374078.6,1.2469286e+06,1.243513e+06
1974,2016,4,60375711023,347385.66,347385.66,347385.66,1.1579522e+06,1.8513165e+06
1975,2016,4,60375711024,255984.89,255984.89,255984.89,853282.94,1.7832534e+06
1976,2016,4,60375711025,304731.88,304731.88,304731.88,1.01577294e+06,982150.56
1977,2016,4,60375713001,541886.94,541886.94,541886.94,1.8062898e+06,2.7000635e+06
1978,2016,4,60375713002,405815.5,405815.5,405815.5,1.3527184e+06,6.6810745e+06
1979,2016,4,60375713003,604548.4,604548.4,604548.4,2.0151612e+06,3.0812168e+06
1980,2016,4,60375713004,300546.03,300546.03,300546.03,1.00182006e+06,1.0617845e+06
1981,2016,4,60375714001,512143.66,512143.66,512143.66,1.7071455e+06,1.61786e+06
1982,2016,4,60375714002,258366.66,258366.66,258366.66,861222.2,1.0263916e+06
1983,2016,4,60375714003,270764.44,270764.44,270764.44,902548.2,3.5746742e+06
1984,2016,4,60375714004,543950.6,543950.6,543950.6,1.8131688e+06,1.7927821e+06
1985,2016,4,60375714005,435519.44,435519.44,435519.44,1.4517315e+06,1.3667071e+06
1986,2016,4,60375715031,914311.5,914311.5,914311.5,3.047705e+06,1.1250831e+06
1987,2016,4,60375715042,537781.1,537781.1,537781.1,1.7926038e+06,179005.97
1988,2016,4,60375719003,606017.3,606017.3,606017.3,2.0200576e+06,39476.6
1989,2016,5,60375550011,467663.6,467663.6,467663.6,1.5588786e+06,2.6934358e+06
1990,2016,5,60375550012,273278.72,273278.72,273278.72,910929.1,660595.25
1991,2016,5,60375550013,485448.2,485448.2,485448.2,1.6181606e+06,1.2757396e+06
1992,2016,5,60375550014,959361.94,959361.94,959361.94,3.197873e+06,1.8454331e+06
1993,2016,5,60375550021,542746.3,542746.3,542746.3,1.8091545e+06,1.5160694e+06
1994,2016,5,60375550022,919051.2,919051.2,919051.2,3.063504e+06,2.6953038e+06
1995,2016,5,60375551021,1.5695571e+06,1.5695571e+06,1.5695571e+06,5.231857e+06,3.109343e+06
1996,2016,5,60375551022,958623.4,958623.4,958623.4,3.1954112e+06,905905.94
1997,2016,5,60375551031,1.0546266e+06,1.0546266e+06,1.0546266e+06,3.5154222e+06,2.2625855e+06
1998,2016,5,60375551032,866600.25,866600.25,866600.25,2.8886675e+06,2.1704385e+06
1999,2016,5,60375551041,1.02881206e+06,1.02881206e+06,1.02881206e+06,3.4293735e+06,2.3846185e+06
2000,2016,5,60375700011,506222.84,506222.84,506222.84,1.6874095e+06,2.939369e+06
2001,2016,5,60375700012,334855.6,334855.6,334855.6,1.1161852e+06,811891
2002,2016,5,60375700013,604127.3,604127.3,604127.3,2.0137578e+06,2.5458758e+06
2003,2016,5,60375700014,452881.97,452881.97,452881.97,1.5096065e+06,1.487429e+06
2004,2016,5,60375700021,387889.5,387889.5,387889.5,1.292965e+06,1.5951415e+06
2005,2016,5,60375700022,306911.62,306911.62,306911.62,1.02303875e+06,1.0316743e+06
2006,2016,5,60375700023,453590.34,453590.34,453590.34,1.5119679e+06,1.7613799e+06
2007,2016,5,60375700031,428186.53,428186.53,428186.53,1.4272885e+06,1.8902612e+06
2008,2016,5,60375700032,515247.56,515247.56,515247.56,1.7174919e+06,1.5335026e+06
2009,2016,5,60375700033,309679.03,309679.03,309679.03,1.0322634e+06,984355.56
2010,2016,5,60375700034,264153.12,264153.12,264153.12,880510.44,915867.75
2011,2016,5,60375700035,356976.2,356976.2,356976.2,1.1899206e+06,1.1593105e+06
2012,2016,5,60375707011,332760.47,332760.47,332760.47,1.1092016e+06,1.078993e+06
2013,2016,5,60375707012,1.1354621e+06,1.1354621e+06,1.1354621e+06,3.784874e+06,1.9039589e+06
2014,2016,5,60375707013,278684.44,278684.44,278684.44,928948.1,961941.3
2015,2016,5,60375707014,333118.3,333118.3,333118.3,1.1103944e+06,1.1387642e+06
2016,2016,5,60375707015,853038.6,853038.6,853038.6,2.843462e+06,3.026535e+06
2017,2016,5,60375707021,608824.8,608824.8,608824.8,2.0294161e+06,1.6443284e+06
2018,2016,5,60375707022,435088,435088,435088,1.4502932e+06,1.6119521e+06
2019,2016,5,60375708001,529589.4,529589.4,529589.4,1.7652979e+06,1.9369576e+06
2020,2016,5,60375708002,527581.25,527581.25,527581.25,1.7586041e+06,1.7925108e+06
2021,2016,5,60375708003,511550.3,511550.3,511550.3,1.7051678e+06,2.971745e+06
2022,2016,5,60375708004,423305.84,423305.84,423305.84,1.4110195e+06,1.4656375e+06
2023,2016,5,60375708005,387187.88,387187.88,387187.88,1.2906262e+06,3.0259125e+06
2024,2016,5,60375709011,574410.7,574410.7,574410.7,1.9147024e+06,2.0876306e+06
2025,2016,5,60375709012,543808.1,543808.1,543808.1,1.8126938e+06,2.2414168e+06
2026,2016,5,60375709013,536395.25,536395.25,536395.25,1.7879841e+06,2.0178978e+06
2027,2016,5,60375709014,298181.75,298181.75,298181.75,993939.1,1.0366552e+06
2028,2016,5,60375709015,453097.38,453097.38,453097.38,1.5103246e+06,1.8877709e+06
2029,2016,5,60375709021,468444.22,468444.22,468444.22,1.5614808e+06,1.5789536e+06
2030,2016,5,60375709022,603102.25,603102.25,603102.25,2.0103408e+06,2.213399e+06
2031,2016,5,60375709023,495882.16,495882.16,495882.16,1.6529405e+06,1.7813036e+06
2032,2016,5,60375710001,453377.12,453377.12,453377.12,1.5112571e+06,2.8397505e+06
2033,2016,5,60375710002,390193.28,390193.28,390193.28,1.3006442e+06,1.764493e+06
2034,2016,5,60375710003,426432.34,426432.34,426432.34,1.4214411e+06,1.3348881e+06
2035,2016,5,60375710004,344107.94,344107.94,344107.94,1.1470265e+06,958205.7
2036,2016,5,60375710005,315023.2,315023.2,315023.2,1.0500772e+06,1.100162e+06
2037,2016,5,60375710006,557650.6,557650.6,557650.6,1.8588354e+06,1.3890556e+06
2038,2016,5,60375711011,311273.97,311273.97,311273.97,1.0375799e+06,880378.7
2039,2016,5,60375711012,352237.34,352237.34,352237.34,1.1741245e+06,1.04786225e+06
2040,2016,5,60375711013,481158.3,481158.3,481158.3,1.603861e+06,1.5042396e+06
2041,2016,5,60375711014,518114.16,518114.16,518114.16,1.7270472e+06,1.4077341e+06
2042,2016,5,60375711015,307053.75,307053.75,307053.75,1.0235125e+06,1.9189018e+06
2043,2016,5,60375711021,348836.28,348836.28,348836.28,1.1627876e+06,1.0148637e+06
2044,2016,5,60375711022,386547.88,386547.88,386547.88,1.2884929e+06,1.137519e+06
2045,2016,5,60375711023,358965.2,358965.2,358965.2,1.1965506e+06,1.6935149e+06
2046,2016,5,60375711024,264517.72,264517.72,264517.72,881725.75,1.6312532e+06
2047,2016,5,60375711025,314889.6,314889.6,314889.6,1.049632e+06,898434.44
2048,2016,5,60375713001,559949.8,559949.8,559949.8,1.8664994e+06,2.4699168e+06
2049,2016,5,60375713002,419342.7,419342.7,419342.7,1.397809e+06,6.111596e+06
2050,2016,5,60375713003,624700,624700,624700,2.0823332e+06,2.8185815e+06
2051,2016,5,60375713004,310564.22,310564.22,310564.22,1.03521406e+06,971280.56
2052,2016,5,60375714001,529215.1,529215.1,529215.1,1.7640504e+06,1.4799576e+06
2053,2016,5,60375714002,266978.88,266978.88,266978.88,889929.56,938904.5
2054,2016,5,60375714003,279789.94,279789.94,279789.94,932633.1,3.2699778e+06
2055,2016,5,60375714004,562082.3,562082.3,562082.3,1.8736078e+06,1.6399698e+06
2056,2016,5,60375714005,450036.75,450036.75,450036.75,1.5001225e+06,1.2502124e+06
2057,2016,5,60375715031,944788.5,944788.5,944788.5,3.149295e+06,1.0291838e+06
2058,2016,5,60375715042,555707.1,555707.1,555707.1,1.8523571e+06,163747.94
2059,2016,5,60375719003,626217.9,626217.9,626217.9,2.0873929e+06,36111.71
2060,2016,6,60375550011,452577.7,452577.7,452577.7,1.5085922e+06,3.4071785e+06
2061,2016,6,60375550012,264463.28,264463.28,264463.28,881544.3,835648.7
2062,2016,6,60375550013,469788.56,469788.56,469788.56,1.5659619e+06,1.6138022e+06
2063,2016,6,60375550014,928414.75,928414.75,928414.75,3.094716e+06,2.3344608e+06
2064,2016,6,60375550021,525238.4,525238.4,525238.4,1.7507946e+06,1.9178178e+06
2065,2016,6,60375550022,889404.4,889404.4,889404.4,2.9646812e+06,3.4095415e+06
2066,2016,6,60375551021,1.5189262e+06,1.5189262e+06,1.5189262e+06,5.0630875e+06,3.9332985e+06
2067,2016,6,60375551022,927700.06,927700.06,927700.06,3.0923335e+06,1.145965e+06
2068,2016,6,60375551031,1.0206065e+06,1.0206065e+06,1.0206065e+06,3.4020215e+06,2.862156e+06
2069,2016,6,60375551032,838645.4,838645.4,838645.4,2.7954848e+06,2.7455905e+06
2070,2016,6,60375551041,995624.56,995624.56,995624.56,3.3187488e+06,3.0165265e+06
2071,2016,6,60375700011,489893.06,489893.06,489893.06,1.6329769e+06,3.7182825e+06
2072,2016,6,60375700012,324053.78,324053.78,324053.78,1.0801792e+06,1.02703675e+06
2073,2016,6,60375700013,584639.3,584639.3,584639.3,1.9487978e+06,3.2205162e+06
2074,2016,6,60375700014,438272.84,438272.84,438272.84,1.4609095e+06,1.8815879e+06
2075,2016,6,60375700021,375376.94,375376.94,375376.94,1.2512565e+06,2.0178435e+06
2076,2016,6,60375700022,297011.25,297011.25,297011.25,990037.5,1.3050612e+06
2077,2016,6,60375700023,438958.4,438958.4,438958.4,1.4631948e+06,2.228134e+06
2078,2016,6,60375700031,414374.06,414374.06,414374.06,1.3812469e+06,2.391168e+06
2079,2016,6,60375700032,498626.66,498626.66,498626.66,1.6620889e+06,1.9398708e+06
2080,2016,6,60375700033,299689.38,299689.38,299689.38,998964.56,1.2452034e+06
2081,2016,6,60375700034,255632.06,255632.06,255632.06,852106.9,1.1585668e+06
2082,2016,6,60375700035,345460.8,345460.8,345460.8,1.1515361e+06,1.4665202e+06
2083,2016,6,60375707011,322026.25,322026.25,322026.25,1.0734209e+06,1.364919e+06
2084,2016,6,60375707012,1.0988344e+06,1.0988344e+06,1.0988344e+06,3.6627812e+06,2.4084955e+06
2085,2016,6,60375707013,269694.62,269694.62,269694.62,898982.06,1.2168494e+06
2086,2016,6,60375707014,322372.56,322372.56,322372.56,1.0745752e+06,1.4405292e+06
2087,2016,6,60375707015,825521.25,825521.25,825521.25,2.7517375e+06,3.828547e+06
2088,2016,6,60375707021,589185.3,589185.3,589185.3,1.9639511e+06,2.0800645e+06
2089,2016,6,60375707022,421052.9,421052.9,421052.9,1.4035096e+06,2.0391089e+06
2090,2016,6,60375708001,512505.8,512505.8,512505.8,1.7083528e+06,2.4502388e+06
2091,2016,6,60375708002,510562.5,510562.5,510562.5,1.701875e+06,2.2675142e+06
2092,2016,6,60375708003,495048.7,495048.7,495048.7,1.6501622e+06,3.7592378e+06
2093,2016,6,60375708004,409650.8,409650.8,409650.8,1.3655028e+06,1.8540218e+06
2094,2016,6,60375708005,374697.94,374697.94,374697.94,1.2489931e+06,3.8277592e+06
2095,2016,6,60375709011,555881.3,555881.3,555881.3,1.8529378e+06,2.640839e+06
2096,2016,6,60375709012,526265.94,526265.94,526265.94,1.7542198e+06,2.8353775e+06
2097,2016,6,60375709013,519092.16,519092.16,519092.16,1.7303071e+06,2.5526275e+06
2098,2016,6,60375709014,288562.97,288562.97,288562.97,961876.6,1.311362e+06
2099,2016,6,60375709015,438481.3,438481.3,438481.3,1.4616044e+06,2.3880178e+06
2100,2016,6,60375709021,453333.1,453333.1,453333.1,1.5111104e+06,1.9973659e+06
2101,2016,6,60375709022,583647.3,583647.3,583647.3,1.9454911e+06,2.7999352e+06
2102,2016,6,60375709023,479885.97,479885.97,479885.97,1.5996199e+06,2.2533372e+06
2103,2016,6,60375710001,438752.06,438752.06,438752.06,1.4625069e+06,3.5922655e+06
2104,2016,6,60375710002,377606.4,377606.4,377606.4,1.258688e+06,2.232072e+06
2105,2016,6,60375710003,412676.47,412676.47,412676.47,1.3755881e+06,1.6886248e+06
2106,2016,6,60375710004,333007.7,333007.7,333007.7,1.1100256e+06,1.2121239e+06
2107,2016,6,60375710005,304861.16,304861.16,304861.16,1.0162038e+06,1.3916978e+06
2108,2016,6,60375710006,539661.9,539661.9,539661.9,1.798873e+06,1.7571462e+06
2109,2016,6,60375711011,301232.84,301232.84,301232.84,1.0041095e+06,1.1136732e+06
2110,2016,6,60375711012,340874.84,340874.84,340874.84,1.1362495e+06,1.3255389e+06
2111,2016,6,60375711013,465637.1,465637.1,465637.1,1.5521236e+06,1.9028532e+06
2112,2016,6,60375711014,501400.8,501400.8,501400.8,1.671336e+06,1.7807745e+06
2113,2016,6,60375711015,297148.78,297148.78,297148.78,990495.94,2.427398e+06
2114,2016,6,60375711021,337583.5,337583.5,337583.5,1.1252782e+06,1.2837959e+06
2115,2016,6,60375711022,374078.6,374078.6,374078.6,1.2469286e+06,1.438954e+06
2116,2016,6,60375711023,347385.66,347385.66,347385.66,1.1579522e+06,2.1422852e+06
2117,2016,6,60375711024,255984.89,255984.89,255984.89,853282.94,2.0635246e+06
2118,2016,6,60375711025,304731.88,304731.88,304731.88,1.01577294e+06,1.1365136e+06
2119,2016,6,60375713001,541886.94,541886.94,541886.94,1.8062898e+06,3.1244285e+06
2120,2016,6,60375713002,405815.5,405815.5,405815.5,1.3527184e+06,7.731129e+06
2121,2016,6,60375713003,604548.4,604548.4,604548.4,2.0151612e+06,3.565487e+06
2122,2016,6,60375713004,300546.03,300546.03,300546.03,1.00182006e+06,1.2286635e+06
2123,2016,6,60375714001,512143.66,512143.66,512143.66,1.7071455e+06,1.8721366e+06
2124,2016,6,60375714002,258366.66,258366.66,258366.66,861222.2,1.187708e+06
2125,2016,6,60375714003,270764.44,270764.44,270764.44,902548.2,4.1365005e+06
2126,2016,6,60375714004,543950.6,543950.6,543950.6,1.8131688e+06,2.074551e+06
2127,2016,6,60375714005,435519.44,435519.44,435519.44,1.4517315e+06,1.5815105e+06
2128,2016,6,60375715031,914311.5,914311.5,914311.5,3.047705e+06,1.3019108e+06
2129,2016,6,60375715042,537781.1,537781.1,537781.1,1.7926038e+06,207140.06
2130,2016,6,60375719003,606017.3,606017.3,606017.3,2.0200576e+06,45681.08
2131,2016,7,60375550011,467663.6,467663.6,467663.6,1.5588786e+06,3.7915292e+06
2132,2016,7,60375550012,273278.72,273278.72,273278.72,910929.1,929915
