id,year,month,geoid,cii.demand,gray_produced,indoor.demand,outdoor.demand,wastewater.supply
1509,2009,9,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
1510,2009,9,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
1511,2009,9,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
1512,2009,9,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
1513,2009,9,371639707001,0,5075.285,11496.376,0,10346.738
1514,2009,9,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
1515,2009,9,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
1516,2009,9,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
1517,2009,9,371639707005,0,105487.53,238947.02,0,215052.31
1518,2009,9,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
1519,2009,9,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
1520,2009,9,371639708003,0,211223.48,478456.75,0,430611.1
1521,2009,9,371639708005,0,66167.44,149880.39,0,134892.34
1522,2009,10,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1523,2009,10,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1524,2009,10,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1525,2009,10,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1526,2009,10,371639707001,0,5244.4614,11879.588,0,10691.629
1527,2009,10,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1528,2009,10,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1529,2009,10,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1530,2009,10,371639707005,0,109003.78,246911.92,0,222220.73
1531,2009,10,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1532,2009,10,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1533,2009,10,371639708003,0,218264.28,494405.3,0,444964.78
1534,2009,10,371639708005,0,68373.02,154876.39,0,139388.77
1535,2009,11,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
1536,2009,11,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
1537,2009,11,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
1538,2009,11,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
1539,2009,11,371639707001,0,5075.285,11496.376,0,10346.738
1540,2009,11,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
1541,2009,11,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
1542,2009,11,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
1543,2009,11,371639707005,0,105487.53,238947.02,0,215052.31
1544,2009,11,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
1545,2009,11,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
1546,2009,11,371639708003,0,211223.48,478456.75,0,430611.1
1547,2009,11,371639708005,0,66167.44,149880.39,0,134892.34
1548,2009,12,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1549,2009,12,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1550,2009,12,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1551,2009,12,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1552,2009,12,371639707001,0,5244.4614,11879.588,0,10691.629
1553,2009,12,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1554,2009,12,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1555,2009,12,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1556,2009,12,371639707005,0,109003.78,246911.92,0,222220.73
1557,2009,12,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1558,2009,12,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1559,2009,12,371639708003,0,218264.28,494405.3,0,444964.78
1560,2009,12,371639708005,0,68373.02,154876.39,0,139388.77
1561,2010,1,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1562,2010,1,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1563,2010,1,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1564,2010,1,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1565,2010,1,371639707001,0,5244.4614,11879.588,0,10691.629
1566,2010,1,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1567,2010,1,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1568,2010,1,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1569,2010,1,371639707005,0,109003.78,246911.92,0,222220.73
1570,2010,1,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1571,2010,1,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1572,2010,1,371639708003,0,218264.28,494405.3,0,444964.78
1573,2010,1,371639708005,0,68373.02,154876.39,0,139388.77
1574,2010,2,371639706001,0,475768.88,1.0776965e+06,0,969926.9
1575,2010,2,371639706002,0,751977.2,1.7033549e+06,0,1.5330194e+06
1576,2010,2,371639706003,0,536446.5,1.2151416e+06,0,1.0936275e+06
1577,2010,2,371639706004,0,539407.5,1.2218488e+06,0,1.0996639e+06
1578,2010,2,371639707001,0,4736.933,10729.95,0,9656.955
1579,2010,2,371639707002,0,616686.1,1.3968979e+06,0,1.2572081e+06
1580,2010,2,371639707003,0,461166.47,1.0446196e+06,0,940157.7
1581,2010,2,371639707004,0,556981.3,1.2616564e+06,0,1.1354908e+06
1582,2010,2,371639707005,0,98455.03,223017.22,0,200715.5
1583,2010,2,371639708001,0,615615,1.3944716e+06,0,1.2550244e+06
1584,2010,2,371639708002,0,511034.62,1.1575795e+06,0,1.0418215e+06
1585,2010,2,371639708003,0,197141.92,446559.66,0,401903.7
1586,2010,2,371639708005,0,61756.277,139888.36,0,125899.52
1587,2010,3,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1588,2010,3,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1589,2010,3,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1590,2010,3,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1591,2010,3,371639707001,0,5244.4614,11879.588,0,10691.629
1592,2010,3,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1593,2010,3,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1594,2010,3,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1595,2010,3,371639707005,0,109003.78,246911.92,0,222220.73
1596,2010,3,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1597,2010,3,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1598,2010,3,371639708003,0,218264.28,494405.3,0,444964.78
1599,2010,3,371639708005,0,68373.02,154876.39,0,139388.77
1600,2010,4,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
1601,2010,4,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
1602,2010,4,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
1603,2010,4,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
1604,2010,4,371639707001,0,5075.285,11496.376,0,10346.738
1605,2010,4,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
1606,2010,4,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
1607,2010,4,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
1608,2010,4,371639707005,0,105487.53,238947.02,0,215052.31
1609,2010,4,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
1610,2010,4,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
1611,2010,4,371639708003,0,211223.48,478456.75,0,430611.1
1612,2010,4,371639708005,0,66167.44,149880.39,0,134892.34
1613,2010,5,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1614,2010,5,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1615,2010,5,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1616,2010,5,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1617,2010,5,371639707001,0,5244.4614,11879.588,0,10691.629
1618,2010,5,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1619,2010,5,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1620,2010,5,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1621,2010,5,371639707005,0,109003.78,246911.92,0,222220.73
1622,2010,5,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1623,2010,5,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1624,2010,5,371639708003,0,218264.28,494405.3,0,444964.78
1625,2010,5,371639708005,0,68373.02,154876.39,0,139388.77
1626,2010,6,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
1627,2010,6,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
1628,2010,6,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
1629,2010,6,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
1630,2010,6,371639707001,0,5075.285,11496.376,0,10346.738
1631,2010,6,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
1632,2010,6,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
1633,2010,6,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
1634,2010,6,371639707005,0,105487.53,238947.02,0,215052.31
1635,2010,6,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
1636,2010,6,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
1637,2010,6,371639708003,0,211223.48,478456.75,0,430611.1
1638,2010,6,371639708005,0,66167.44,149880.39,0,134892.34
1639,2010,7,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1640,2010,7,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1641,2010,7,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1642,2010,7,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1643,2010,7,371639707001,0,5244.4614,11879.588,0,10691.629
1644,2010,7,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1645,2010,7,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1646,2010,7,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1647,2010,7,371639707005,0,109003.78,246911.92,0,222220.73
1648,2010,7,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1649,2010,7,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1650,2010,7,371639708003,0,218264.28,494405.3,0,444964.78
1651,2010,7,371639708005,0,68373.02,154876.39,0,139388.77
1652,2010,8,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1653,2010,8,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1654,2010,8,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1655,2010,8,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1656,2010,8,371639707001,0,5244.4614,11879.588,0,10691.629
1657,2010,8,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1658,2010,8,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1659,2010,8,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1660,2010,8,371639707005,0,109003.78,246911.92,0,222220.73
1661,2010,8,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1662,2010,8,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1663,2010,8,371639708003,0,218264.28,494405.3,0,444964.78
1664,2010,8,371639708005,0,68373.02,154876.39,0,139388.77
1665,2010,9,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
1666,2010,9,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
1667,2010,9,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
1668,2010,9,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
1669,2010,9,371639707001,0,5075.285,11496.376,0,10346.738
1670,2010,9,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
1671,2010,9,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
1672,2010,9,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
1673,2010,9,371639707005,0,105487.53,238947.02,0,215052.31
1674,2010,9,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
1675,2010,9,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
1676,2010,9,371639708003,0,211223.48,478456.75,0,430611.1
1677,2010,9,371639708005,0,66167.44,149880.39,0,134892.34
1678,2010,10,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1679,2010,10,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1680,2010,10,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1681,2010,10,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1682,2010,10,371639707001,0,5244.4614,11879.588,0,10691.629
1683,2010,10,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1684,2010,10,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1685,2010,10,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1686,2010,10,371639707005,0,109003.78,246911.92,0,222220.73
1687,2010,10,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1688,2010,10,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1689,2010,10,371639708003,0,218264.28,494405.3,0,444964.78
1690,2010,10,371639708005,0,68373.02,154876.39,0,139388.77
1691,2010,11,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
1692,2010,11,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
1693,2010,11,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
1694,2010,11,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
1695,2010,11,371639707001,0,5075.285,11496.376,0,10346.738
1696,2010,11,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
1697,2010,11,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
1698,2010,11,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
1699,2010,11,371639707005,0,105487.53,238947.02,0,215052.31
1700,2010,11,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
1701,2010,11,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
1702,2010,11,371639708003,0,211223.48,478456.75,0,430611.1
1703,2010,11,371639708005,0,66167.44,149880.39,0,134892.34
1704,2010,12,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1705,2010,12,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1706,2010,12,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1707,2010,12,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1708,2010,12,371639707001,0,5244.4614,11879.588,0,10691.629
1709,2010,12,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1710,2010,12,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1711,2010,12,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1712,2010,12,371639707005,0,109003.78,246911.92,0,222220.73
1713,2010,12,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1714,2010,12,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1715,2010,12,371639708003,0,218264.28,494405.3,0,444964.78
1716,2010,12,371639708005,0,68373.02,154876.39,0,139388.77
1717,2011,1,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1718,2011,1,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1719,2011,1,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1720,2011,1,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1721,2011,1,371639707001,0,5244.4614,11879.588,0,10691.629
1722,2011,1,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1723,2011,1,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1724,2011,1,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1725,2011,1,371639707005,0,109003.78,246911.92,0,222220.73
1726,2011,1,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1727,2011,1,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1728,2011,1,371639708003,0,218264.28,494405.3,0,444964.78
1729,2011,1,371639708005,0,68373.02,154876.39,0,139388.77
1730,2011,2,371639706001,0,475768.88,1.0776965e+06,0,969926.9
1731,2011,2,371639706002,0,751977.2,1.7033549e+06,0,1.5330194e+06
1732,2011,2,371639706003,0,536446.5,1.2151416e+06,0,1.0936275e+06
1733,2011,2,371639706004,0,539407.5,1.2218488e+06,0,1.0996639e+06
1734,2011,2,371639707001,0,4736.933,10729.95,0,9656.955
1735,2011,2,371639707002,0,616686.1,1.3968979e+06,0,1.2572081e+06
1736,2011,2,371639707003,0,461166.47,1.0446196e+06,0,940157.7
1737,2011,2,371639707004,0,556981.3,1.2616564e+06,0,1.1354908e+06
1738,2011,2,371639707005,0,98455.03,223017.22,0,200715.5
1739,2011,2,371639708001,0,615615,1.3944716e+06,0,1.2550244e+06
1740,2011,2,371639708002,0,511034.62,1.1575795e+06,0,1.0418215e+06
1741,2011,2,371639708003,0,197141.92,446559.66,0,401903.7
1742,2011,2,371639708005,0,61756.277,139888.36,0,125899.52
1743,2011,3,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1744,2011,3,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1745,2011,3,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1746,2011,3,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1747,2011,3,371639707001,0,5244.4614,11879.588,0,10691.629
1748,2011,3,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1749,2011,3,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1750,2011,3,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1751,2011,3,371639707005,0,109003.78,246911.92,0,222220.73
1752,2011,3,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1753,2011,3,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1754,2011,3,371639708003,0,218264.28,494405.3,0,444964.78
1755,2011,3,371639708005,0,68373.02,154876.39,0,139388.77
1756,2011,4,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
1757,2011,4,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
1758,2011,4,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
1759,2011,4,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
1760,2011,4,371639707001,0,5075.285,11496.376,0,10346.738
1761,2011,4,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
1762,2011,4,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
1763,2011,4,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
1764,2011,4,371639707005,0,105487.53,238947.02,0,215052.31
1765,2011,4,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
1766,2011,4,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
1767,2011,4,371639708003,0,211223.48,478456.75,0,430611.1
1768,2011,4,371639708005,0,66167.44,149880.39,0,134892.34
1769,2011,5,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1770,2011,5,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1771,2011,5,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1772,2011,5,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1773,2011,5,371639707001,0,5244.4614,11879.588,0,10691.629
1774,2011,5,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1775,2011,5,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1776,2011,5,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1777,2011,5,371639707005,0,109003.78,246911.92,0,222220.73
1778,2011,5,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1779,2011,5,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1780,2011,5,371639708003,0,218264.28,494405.3,0,444964.78
1781,2011,5,371639708005,0,68373.02,154876.39,0,139388.77
1782,2011,6,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
1783,2011,6,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
1784,2011,6,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
1785,2011,6,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
1786,2011,6,371639707001,0,5075.285,11496.376,0,10346.738
1787,2011,6,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
1788,2011,6,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
1789,2011,6,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
1790,2011,6,371639707005,0,105487.53,238947.02,0,215052.31
1791,2011,6,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
1792,2011,6,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
1793,2011,6,371639708003,0,211223.48,478456.75,0,430611.1
1794,2011,6,371639708005,0,66167.44,149880.39,0,134892.34
1795,2011,7,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1796,2011,7,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1797,2011,7,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1798,2011,7,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1799,2011,7,371639707001,0,5244.4614,11879.588,0,10691.629
1800,2011,7,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1801,2011,7,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1802,2011,7,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1803,2011,7,371639707005,0,109003.78,246911.92,0,222220.73
1804,2011,7,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1805,2011,7,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1806,2011,7,371639708003,0,218264.28,494405.3,0,444964.78
1807,2011,7,371639708005,0,68373.02,154876.39,0,139388.77
1808,2011,8,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1809,2011,8,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1810,2011,8,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1811,2011,8,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1812,2011,8,371639707001,0,5244.4614,11879.588,0,10691.629
1813,2011,8,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1814,2011,8,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1815,2011,8,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1816,2011,8,371639707005,0,109003.78,246911.92,0,222220.73
1817,2011,8,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1818,2011,8,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1819,2011,8,371639708003,0,218264.28,494405.3,0,444964.78
1820,2011,8,371639708005,0,68373.02,154876.39,0,139388.77
1821,2011,9,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
1822,2011,9,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
1823,2011,9,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
1824,2011,9,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
1825,2011,9,371639707001,0,5075.285,11496.376,0,10346.738
1826,2011,9,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
1827,2011,9,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
1828,2011,9,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
1829,2011,9,371639707005,0,105487.53,238947.02,0,215052.31
1830,2011,9,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
1831,2011,9,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
1832,2011,9,371639708003,0,211223.48,478456.75,0,430611.1
1833,2011,9,371639708005,0,66167.44,149880.39,0,134892.34
1834,2011,10,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1835,2011,10,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1836,2011,10,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1837,2011,10,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1838,2011,10,371639707001,0,5244.4614,11879.588,0,10691.629
1839,2011,10,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1840,2011,10,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1841,2011,10,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1842,2011,10,371639707005,0,109003.78,246911.92,0,222220.73
1843,2011,10,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1844,2011,10,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1845,2011,10,371639708003,0,218264.28,494405.3,0,444964.78
1846,2011,10,371639708005,0,68373.02,154876.39,0,139388.77
1847,2011,11,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
1848,2011,11,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
1849,2011,11,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
1850,2011,11,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
1851,2011,11,371639707001,0,5075.285,11496.376,0,10346.738
1852,2011,11,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
1853,2011,11,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
1854,2011,11,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
1855,2011,11,371639707005,0,105487.53,238947.02,0,215052.31
1856,2011,11,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
1857,2011,11,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
1858,2011,11,371639708003,0,211223.48,478456.75,0,430611.1
1859,2011,11,371639708005,0,66167.44,149880.39,0,134892.34
1860,2011,12,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1861,2011,12,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1862,2011,12,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1863,2011,12,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1864,2011,12,371639707001,0,5244.4614,11879.588,0,10691.629
1865,2011,12,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1866,2011,12,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1867,2011,12,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1868,2011,12,371639707005,0,109003.78,246911.92,0,222220.73
1869,2011,12,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1870,2011,12,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1871,2011,12,371639708003,0,218264.28,494405.3,0,444964.78
1872,2011,12,371639708005,0,68373.02,154876.39,0,139388.77
1873,2012,1,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1874,2012,1,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1875,2012,1,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1876,2012,1,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1877,2012,1,371639707001,0,5244.4614,11879.588,0,10691.629
1878,2012,1,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1879,2012,1,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1880,2012,1,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1881,2012,1,371639707005,0,109003.78,246911.92,0,222220.73
